0.29469959475355,spec-6713-56402-0294.fits,448
0.343485761882718,spec-4690-55653-0140.fits,2354
0.355986312769761,spec-6489-56329-0866.fits,1768
0.363103437897523,spec-6052-56092-0294.fits,1257
0.365464635173468,spec-6303-56539-0090.fits,991
0.366043808303302,spec-5436-56015-0440.fits,589
0.369477806691038,spec-6452-56366-0270.fits,185
0.369823627168725,spec-5302-55896-0513.fits,366
0.375218105985332,spec-4860-55691-0180.fits,2071
0.375864900354456,spec-5783-56017-0903.fits,1526
